,SUMLEV,REGION,DIVISION,STATE,NAME,SEX,AGE,ESTBASE2020_CIV,POPEST2020_CIV,POPEST2021_CIV
1361,40,4,9,6,California,0,56,508060,507030,492191
1362,40,4,9,6,California,0,57,504348,503678,497891
1363,40,4,9,6,California,0,58,500661,499814,494637
1364,40,4,9,6,California,0,59,497109,495223,490793
1365,40,4,9,6,California,0,60,488852,491047,485616
1366,40,4,9,6,California,0,61,471870,472571,480176
1367,40,4,9,6,California,0,62,466151,464355,461966
1368,40,4,9,6,California,0,63,447617,452362,453483
1369,40,4,9,6,California,0,64,433974,432961,441444
1370,40,4,9,6,California,0,65,422354,423200,422655
1371,40,4,9,6,California,0,66,400256,403700,412760
1372,40,4,9,6,California,0,67,383549,384274,393867
1373,40,4,9,6,California,0,68,364809,365831,374957
1374,40,4,9,6,California,0,69,344543,348267,357068
1375,40,4,9,6,California,0,70,336221,336725,339267
1376,40,4,9,6,California,0,71,321409,322728,327772
1377,40,4,9,6,California,0,72,316900,312836,313676
1378,40,4,9,6,California,0,73,312965,322906,303491
1379,40,4,9,6,California,0,74,235045,240658,312500
1380,40,4,9,6,California,0,75,230122,230244,232780
1381,40,4,9,6,California,0,76,218776,218326,222057
1382,40,4,9,6,California,0,77,210472,213693,209851
1383,40,4,9,6,California,0,78,182413,185096,204624
1384,40,4,9,6,California,0,79,165991,167303,176799
1385,40,4,9,6,California,0,80,153975,155369,158887
1386,40,4,9,6,California,0,81,143530,143466,146717
1387,40,4,9,6,California,0,82,132311,133502,134801
1388,40,4,9,6,California,0,83,119094,119605,124364
1389,40,4,9,6,California,0,84,110002,109856,110808
1390,40,4,9,6,California,0,85,682636,680040,677391
1391,40,4,9,6,California,0,999,39393974,39355371,39092298
1566,40,4,8,8,Colorado,0,0,62235,61998,60341
1567,40,4,8,8,Colorado,0,1,62397,62318,61611
1568,40,4,8,8,Colorado,0,2,64059,63733,62056
1569,40,4,8,8,Colorado,0,3,66244,65562,63635
1570,40,4,8,8,Colorado,0,4,67766,67593,65517
1571,40,4,8,8,Colorado,0,5,68376,68285,67490
1572,40,4,8,8,Colorado,0,6,67991,68191,68188
1573,40,4,8,8,Colorado,0,7,67893,67885,68104
1574,40,4,8,8,Colorado,0,8,69049,68578,67791
1575,40,4,8,8,Colorado,0,9,70541,70129,68292
1576,40,4,8,8,Colorado,0,10,72845,72289,69913
1577,40,4,8,8,Colorado,0,11,74414,73715,72012
1578,40,4,8,8,Colorado,0,12,76259,76113,73168
1579,40,4,8,8,Colorado,0,13,76288,76162,75777
1580,40,4,8,8,Colorado,0,14,74775,75097,75752
1581,40,4,8,8,Colorado,0,15,74363,74515,74809
1582,40,4,8,8,Colorado,0,16,75007,74934,74271
1583,40,4,8,8,Colorado,0,17,73426,73862,74724
1584,40,4,8,8,Colorado,0,18,73404,73400,74605
1585,40,4,8,8,Colorado,0,19,74096,73940,73573
1586,40,4,8,8,Colorado,0,20,70430,71071,71749
1587,40,4,8,8,Colorado,0,21,69948,70054,71520
1588,40,4,8,8,Colorado,0,22,71126,71848,72315
1589,40,4,8,8,Colorado,0,23,73646,73879,74149
1590,40,4,8,8,Colorado,0,24,76796,76653,76812
1591,40,4,8,8,Colorado,0,25,80988,80836,80008
1592,40,4,8,8,Colorado,0,26,84838,84789,83596
1593,40,4,8,8,Colorado,0,27,88661,88169,87051
1594,40,4,8,8,Colorado,0,28,91493,91480,90264
1595,40,4,8,8,Colorado,0,29,92474,92629,92924
1596,40,4,8,8,Colorado,0,30,91906,92876,93830
1597,40,4,8,8,Colorado,0,31,89937,90393,93931
1598,40,4,8,8,Colorado,0,32,89041,89341,90936
1599,40,4,8,8,Colorado,0,33,89529,89463,90106
1600,40,4,8,8,Colorado,0,34,89714,89777,89473
1601,40,4,8,8,Colorado,0,35,88022,89108,90266
1602,40,4,8,8,Colorado,0,36,86449,86352,88909
1603,40,4,8,8,Colorado,0,37,86565,86748,86535
1604,40,4,8,8,Colorado,0,38,84956,85738,86878
1605,40,4,8,8,Colorado,0,39,84320,84304,85675
1606,40,4,8,8,Colorado,0,40,81382,82620,83799
1607,40,4,8,8,Colorado,0,41,77777,78519,82478
1608,40,4,8,8,Colorado,0,42,76191,76256,78302
1609,40,4,8,8,Colorado,0,43,73557,74657,76084
1610,40,4,8,8,Colorado,0,44,71694,71559,74244
1611,40,4,8,8,Colorado,0,45,71931,72205,71365
1612,40,4,8,8,Colorado,0,46,69841,70097,71913
1613,40,4,8,8,Colorado,0,47,70340,70012,69774
1614,40,4,8,8,Colorado,0,48,73489,72641,69367
1615,40,4,8,8,Colorado,0,49,77424,76721,72110
1616,40,4,8,8,Colorado,0,50,74392,75181,76228
1617,40,4,8,8,Colorado,0,51,71035,71539,74578
1618,40,4,8,8,Colorado,0,52,67188,67899,70797
1619,40,4,8,8,Colorado,0,53,66098,66234,67216
1620,40,4,8,8,Colorado,0,54,66573,66226,65659
1621,40,4,8,8,Colorado,0,55,70224,69269,65742
1622,40,4,8,8,Colorado,0,56,71820,71515,68494
1623,40,4,8,8,Colorado,0,57,72336,72121,70727
1624,40,4,8,8,Colorado,0,58,73913,73351,71410
1625,40,4,8,8,Colorado,0,59,73695,73818,72447
1626,40,4,8,8,Colorado,0,60,72617,72688,72969
1627,40,4,8,8,Colorado,0,61,71531,71429,71713
1628,40,4,8,8,Colorado,0,62,71030,70777,70380
1629,40,4,8,8,Colorado,0,63,68730,69633,69676
1630,40,4,8,8,Colorado,0,64,66987,66858,68591
1631,40,4,8,8,Colorado,0,65,64896,65128,65724
1632,40,4,8,8,Colorado,0,66,62677,63033,64077
1633,40,4,8,8,Colorado,0,67,60846,60854,61816
1634,40,4,8,8,Colorado,0,68,58546,58528,59855
1635,40,4,8,8,Colorado,0,69,53775,55024,57435
1636,40,4,8,8,Colorado,0,70,51752,51897,54071
1637,40,4,8,8,Colorado,0,71,49570,49932,50722
1638,40,4,8,8,Colorado,0,72,49189,48323,48657
1639,40,4,8,8,Colorado,0,73,48561,50725,47193
1640,40,4,8,8,Colorado,0,74,33585,34870,49294
1641,40,4,8,8,Colorado,0,75,32660,32800,33759
1642,40,4,8,8,Colorado,0,76,31468,31262,31694
1643,40,4,8,8,Colorado,0,77,29991,30809,30113
1644,40,4,8,8,Colorado,0,78,25514,25920,29603
1645,40,4,8,8,Colorado,0,79,22460,22836,24659
1646,40,4,8,8,Colorado,0,80,20417,20685,21741
1647,40,4,8,8,Colorado,0,81,19102,19071,19560
1648,40,4,8,8,Colorado,0,82,17197,17454,17859
1649,40,4,8,8,Colorado,0,83,15259,15360,16317
1650,40,4,8,8,Colorado,0,84,13961,13944,14216
1651,40,4,8,8,Colorado,0,85,81761,81514,81288
1652,40,4,8,8,Colorado,0,999,5737249,5747601,5774272
1827,40,1,1,9,Connecticut,0,0,34477,34265,32573
1828,40,1,1,9,Connecticut,0,1,35349,35203,35208
1829,40,1,1,9,Connecticut,0,2,36502,36323,36046
1830,40,1,1,9,Connecticut,0,3,37238,36988,36927
1831,40,1,1,9,Connecticut,0,4,38018,37934,37457
1832,40,1,1,9,Connecticut,0,5,38627,38525,38451
1833,40,1,1,9,Connecticut,0,6,38558,38677,38883
1834,40,1,1,9,Connecticut,0,7,39009,38871,38935
1835,40,1,1,9,Connecticut,0,8,39718,39431,39203
1836,40,1,1,9,Connecticut,0,9,40679,40428,39681
1837,40,1,1,9,Connecticut,0,10,41957,41655,40773
1838,40,1,1,9,Connecticut,0,11,43671,43087,41846
1839,40,1,1,9,Connecticut,0,12,45389,45161,43300
1840,40,1,1,9,Connecticut,0,13,45884,45705,45306
1841,40,1,1,9,Connecticut,0,14,45903,45871,45902
1842,40,1,1,9,Connecticut,0,15,46315,46241,45867
1843,40,1,1,9,Connecticut,0,16,47167,47017,46232
1844,40,1,1,9,Connecticut,0,17,47148,47129,47120
1845,40,1,1,9,Connecticut,0,18,50743,50356,50275
1846,40,1,1,9,Connecticut,0,19,51599,51351,50327
1847,40,1,1,9,Connecticut,0,20,52022,52106,51663
1848,40,1,1,9,Connecticut,0,21,50611,50177,50412
1849,40,1,1,9,Connecticut,0,22,46985,46792,47287
1850,40,1,1,9,Connecticut,0,23,44224,44274,44514
1851,40,1,1,9,Connecticut,0,24,43836,43666,44128
1852,40,1,1,9,Connecticut,0,25,44204,44071,43946
1853,40,1,1,9,Connecticut,0,26,44989,44796,44654
1854,40,1,1,9,Connecticut,0,27,45103,44952,45395
1855,40,1,1,9,Connecticut,0,28,43997,44291,45347
1856,40,1,1,9,Connecticut,0,29,43672,43794,45201
1857,40,1,1,9,Connecticut,0,30,43828,44046,44823
1858,40,1,1,9,Connecticut,0,31,44008,43900,45144
1859,40,1,1,9,Connecticut,0,32,45010,44676,44774
1860,40,1,1,9,Connecticut,0,33,45298,45184,45539
1861,40,1,1,9,Connecticut,0,34,46088,45911,46045
1862,40,1,1,9,Connecticut,0,35,45430,45870,46669
1863,40,1,1,9,Connecticut,0,36,45097,44900,46514
1864,40,1,1,9,Connecticut,0,37,45446,45443,45596
1865,40,1,1,9,Connecticut,0,38,45182,45425,45966
1866,40,1,1,9,Connecticut,0,39,44973,44890,46086
1867,40,1,1,9,Connecticut,0,40,44501,44906,45265
1868,40,1,1,9,Connecticut,0,41,43407,43584,45237
1869,40,1,1,9,Connecticut,0,42,42964,42846,43785
1870,40,1,1,9,Connecticut,0,43,42097,42558,43067
1871,40,1,1,9,Connecticut,0,44,41427,41249,42749
1872,40,1,1,9,Connecticut,0,45,41663,41761,41447
1873,40,1,1,9,Connecticut,0,46,41353,41227,41825
1874,40,1,1,9,Connecticut,0,47,43059,42499,41145
1875,40,1,1,9,Connecticut,0,48,46579,45676,42388
1876,40,1,1,9,Connecticut,0,49,50592,49741,45499
1877,40,1,1,9,Connecticut,0,50,50183,50258,49563
1878,40,1,1,9,Connecticut,0,51,49599,49425,50000
1879,40,1,1,9,Connecticut,0,52,49238,49124,49145
1880,40,1,1,9,Connecticut,0,53,50922,50345,48817
1881,40,1,1,9,Connecticut,0,54,52727,52060,50041
1882,40,1,1,9,Connecticut,0,55,54503,53921,51468
1883,40,1,1,9,Connecticut,0,56,54969,54877,53467
1884,40,1,1,9,Connecticut,0,57,54225,54289,54156
1885,40,1,1,9,Connecticut,0,58,54510,54233,53545
1886,40,1,1,9,Connecticut,0,59,54243,54278,53468
1887,40,1,1,9,Connecticut,0,60,53144,53105,53340
1888,40,1,1,9,Connecticut,0,61,52030,51929,52142
1889,40,1,1,9,Connecticut,0,62,51336,51134,50866
1890,40,1,1,9,Connecticut,0,63,48853,49572,50099
1891,40,1,1,9,Connecticut,0,64,46865,46806,48427
1892,40,1,1,9,Connecticut,0,65,44983,45154,45767
1893,40,1,1,9,Connecticut,0,66,42557,42993,44081
1894,40,1,1,9,Connecticut,0,67,40635,40749,42012
1895,40,1,1,9,Connecticut,0,68,38594,38617,39864
1896,40,1,1,9,Connecticut,0,69,35369,36135,37768
1897,40,1,1,9,Connecticut,0,70,34441,34383,35237
1898,40,1,1,9,Connecticut,0,71,33553,33624,33620
1899,40,1,1,9,Connecticut,0,72,34267,33384,32791
1900,40,1,1,9,Connecticut,0,73,34761,36026,32467
1901,40,1,1,9,Connecticut,0,74,25141,25725,34925
1902,40,1,1,9,Connecticut,0,75,24689,24704,24917
1903,40,1,1,9,Connecticut,0,76,24783,24314,23805
1904,40,1,1,9,Connecticut,0,77,24771,25137,23475
1905,40,1,1,9,Connecticut,0,78,20612,21062,24128
1906,40,1,1,9,Connecticut,0,79,18003,18342,20203
1907,40,1,1,9,Connecticut,0,80,16433,16639,17466
1908,40,1,1,9,Connecticut,0,81,15632,15538,15795
1909,40,1,1,9,Connecticut,0,82,14547,14658,14648
1910,40,1,1,9,Connecticut,0,83,13051,13128,13666
1911,40,1,1,9,Connecticut,0,84,12227,12178,12174
1912,40,1,1,9,Connecticut,0,85,82967,82145,80426
1913,40,1,1,9,Connecticut,0,999,3600959,3595420,3600201
2088,40,3,5,10,Delaware,0,0,10482,10289,10280
2089,40,3,5,10,Delaware,0,1,10644,10615,10450
2090,40,3,5,10,Delaware,0,2,10913,10876,10682
2091,40,3,5,10,Delaware,0,3,11191,11092,10979
2092,40,3,5,10,Delaware,0,4,11374,11352,11110
2093,40,3,5,10,Delaware,0,5,11272,11327,11406
2094,40,3,5,10,Delaware,0,6,11257,11295,11447
2095,40,3,5,10,Delaware,0,7,11260,11276,11385
2096,40,3,5,10,Delaware,0,8,11622,11535,11399
2097,40,3,5,10,Delaware,0,9,11689,11684,11655
2098,40,3,5,10,Delaware,0,10,11840,11814,11713
2099,40,3,5,10,Delaware,0,11,12125,12028,11894
2100,40,3,5,10,Delaware,0,12,12398,12414,12141
2101,40,3,5,10,Delaware,0,13,12295,12330,12494
2102,40,3,5,10,Delaware,0,14,12105,12163,12393
2103,40,3,5,10,Delaware,0,15,12036,12105,12380
2104,40,3,5,10,Delaware,0,16,12143,12156,12187
2105,40,3,5,10,Delaware,0,17,12063,12095,12299
2106,40,3,5,10,Delaware,0,18,12937,12926,13122
2107,40,3,5,10,Delaware,0,19,12756,12755,12733
2108,40,3,5,10,Delaware,0,20,11933,12005,12056
2109,40,3,5,10,Delaware,0,21,11080,11077,11297
2110,40,3,5,10,Delaware,0,22,10982,10982,11183
2111,40,3,5,10,Delaware,0,23,10923,10987,11121
2112,40,3,5,10,Delaware,0,24,11116,11046,11165
2113,40,3,5,10,Delaware,0,25,11633,11527,11194
2114,40,3,5,10,Delaware,0,26,12069,12008,11719
2115,40,3,5,10,Delaware,0,27,12345,12306,12184
2116,40,3,5,10,Delaware,0,28,12806,12704,12477
2117,40,3,5,10,Delaware,0,29,13435,13298,12844
2118,40,3,5,10,Delaware,0,30,13609,13621,13404
2119,40,3,5,10,Delaware,0,31,13467,13473,13774
2120,40,3,5,10,Delaware,0,32,12860,12964,13473
2121,40,3,5,10,Delaware,0,33,12478,12573,13044
2122,40,3,5,10,Delaware,0,34,12433,12431,12683
2123,40,3,5,10,Delaware,0,35,12319,12432,12532
2124,40,3,5,10,Delaware,0,36,12203,12165,12562
2125,40,3,5,10,Delaware,0,37,12286,12302,12205
2126,40,3,5,10,Delaware,0,38,12015,12145,12424
2127,40,3,5,10,Delaware,0,39,11999,11992,12298
2128,40,3,5,10,Delaware,0,40,11805,11947,12041
2129,40,3,5,10,Delaware,0,41,11619,11680,12089
2130,40,3,5,10,Delaware,0,42,11276,11311,11804
2131,40,3,5,10,Delaware,0,43,10721,10942,11396
2132,40,3,5,10,Delaware,0,44,10458,10442,11000
2133,40,3,5,10,Delaware,0,45,10595,10625,10451
2134,40,3,5,10,Delaware,0,46,10470,10475,10669
2135,40,3,5,10,Delaware,0,47,10950,10838,10606
2136,40,3,5,10,Delaware,0,48,11652,11493,10870
2137,40,3,5,10,Delaware,0,49,12704,12529,11569
2138,40,3,5,10,Delaware,0,50,12488,12563,12588
2139,40,3,5,10,Delaware,0,51,12083,12142,12732
2140,40,3,5,10,Delaware,0,52,12162,12137,12231
2141,40,3,5,10,Delaware,0,53,12773,12628,12318
2142,40,3,5,10,Delaware,0,54,13206,13090,12705
2143,40,3,5,10,Delaware,0,55,13763,13654,13182
2144,40,3,5,10,Delaware,0,56,14084,14093,13808
2145,40,3,5,10,Delaware,0,57,14243,14237,14348
2146,40,3,5,10,Delaware,0,58,14326,14337,14476
2147,40,3,5,10,Delaware,0,59,14316,14393,14516
2148,40,3,5,10,Delaware,0,60,14061,14168,14640
2149,40,3,5,10,Delaware,0,61,14158,14154,14487
2150,40,3,5,10,Delaware,0,62,14517,14479,14501
2151,40,3,5,10,Delaware,0,63,14064,14373,14824
2152,40,3,5,10,Delaware,0,64,13888,13931,14734
2153,40,3,5,10,Delaware,0,65,13583,13723,14190
2154,40,3,5,10,Delaware,0,66,13269,13426,13892
2155,40,3,5,10,Delaware,0,67,12955,13027,13563
2156,40,3,5,10,Delaware,0,68,12521,12564,13071
2157,40,3,5,10,Delaware,0,69,11627,11931,12653
2158,40,3,5,10,Delaware,0,70,11370,11406,11867
2159,40,3,5,10,Delaware,0,71,11215,11241,11320
2160,40,3,5,10,Delaware,0,72,11432,11213,11149
2161,40,3,5,10,Delaware,0,73,11410,11897,10968
2162,40,3,5,10,Delaware,0,74,7951,8272,11724
2163,40,3,5,10,Delaware,0,75,7842,7852,8051
2164,40,3,5,10,Delaware,0,76,7726,7640,7610
2165,40,3,5,10,Delaware,0,77,7597,7744,7395
2166,40,3,5,10,Delaware,0,78,6376,6498,7460
2167,40,3,5,10,Delaware,0,79,5536,5661,6218
2168,40,3,5,10,Delaware,0,80,4933,5026,5399
2169,40,3,5,10,Delaware,0,81,4588,4578,4719
2170,40,3,5,10,Delaware,0,82,4259,4290,4278
2171,40,3,5,10,Delaware,0,83,3655,3733,4005
2172,40,3,5,10,Delaware,0,84,3334,3337,3451
2173,40,3,5,10,Delaware,0,85,18626,18638,18663
2174,40,3,5,10,Delaware,0,999,986580,988523,1000019
2349,40,3,5,11,District of Columbia,0,0,8886,8761,8771
2350,40,3,5,11,District of Columbia,0,1,8598,8582,7954
2351,40,3,5,11,District of Columbia,0,2,8542,8502,7863
2352,40,3,5,11,District of Columbia,0,3,8475,8419,8083
2353,40,3,5,11,District of Columbia,0,4,8408,8390,8088
2354,40,3,5,11,District of Columbia,0,5,8157,8167,7979
2355,40,3,5,11,District of Columbia,0,6,7617,7713,7835
2356,40,3,5,11,District of Columbia,0,7,7677,7620,7393
2357,40,3,5,11,District of Columbia,0,8,7462,7467,7387
2358,40,3,5,11,District of Columbia,0,9,7014,7094,7215
2359,40,3,5,11,District of Columbia,0,10,6578,6646,6976
2360,40,3,5,11,District of Columbia,0,11,6321,6337,6440
2361,40,3,5,11,District of Columbia,0,12,6186,6231,6149
2362,40,3,5,11,District of Columbia,0,13,5909,5964,6084
2363,40,3,5,11,District of Columbia,0,14,5438,5523,5830
2364,40,3,5,11,District of Columbia,0,15,5157,5214,5461
2365,40,3,5,11,District of Columbia,0,16,5100,5108,5141
2366,40,3,5,11,District of Columbia,0,17,5119,5122,5186
2367,40,3,5,11,District of Columbia,0,18,8659,8603,8453
2368,40,3,5,11,District of Columbia,0,19,11798,11728,11364
2369,40,3,5,11,District of Columbia,0,20,10078,10139,9911
2370,40,3,5,11,District of Columbia,0,21,8426,8519,8265
2371,40,3,5,11,District of Columbia,0,22,7674,8035,7294
2372,40,3,5,11,District of Columbia,0,23,9995,9834,8740
2373,40,3,5,11,District of Columbia,0,24,12263,12031,10816
2374,40,3,5,11,District of Columbia,0,25,13861,13688,12292
2375,40,3,5,11,District of Columbia,0,26,14954,14830,13342
2376,40,3,5,11,District of Columbia,0,27,15343,15323,14107
2377,40,3,5,11,District of Columbia,0,28,16166,16062,14490
2378,40,3,5,11,District of Columbia,0,29,16699,16593,15145
2379,40,3,5,11,District of Columbia,0,30,16785,16822,15613
2380,40,3,5,11,District of Columbia,0,31,16546,16484,15677
2381,40,3,5,11,District of Columbia,0,32,16203,16092,15154
2382,40,3,5,11,District of Columbia,0,33,15326,15377,14705
2383,40,3,5,11,District of Columbia,0,34,14734,14739,14015
2384,40,3,5,11,District of Columbia,0,35,14029,14171,13614
2385,40,3,5,11,District of Columbia,0,36,13353,13302,13068
2386,40,3,5,11,District of Columbia,0,37,12709,12787,12304
2387,40,3,5,11,District of Columbia,0,38,12005,12123,11914
2388,40,3,5,11,District of Columbia,0,39,11226,11259,11395
2389,40,3,5,11,District of Columbia,0,40,10635,10801,10613
2390,40,3,5,11,District of Columbia,0,41,9917,10016,10093
2391,40,3,5,11,District of Columbia,0,42,9059,9167,9393
2392,40,3,5,11,District of Columbia,0,43,8332,8533,8677
2393,40,3,5,11,District of Columbia,0,44,7719,7772,8163
2394,40,3,5,11,District of Columbia,0,45,7576,7606,7451
2395,40,3,5,11,District of Columbia,0,46,7233,7237,7295
2396,40,3,5,11,District of Columbia,0,47,7379,7308,7030
2397,40,3,5,11,District of Columbia,0,48,7536,7481,7020
2398,40,3,5,11,District of Columbia,0,49,7813,7761,7229
2399,40,3,5,11,District of Columbia,0,50,7396,7487,7514
2400,40,3,5,11,District of Columbia,0,51,7082,7070,7167
2401,40,3,5,11,District of Columbia,0,52,6858,6890,6837
2402,40,3,5,11,District of Columbia,0,53,6727,6680,6528
2403,40,3,5,11,District of Columbia,0,54,6878,6822,6469
2404,40,3,5,11,District of Columbia,0,55,7280,7154,6572
2405,40,3,5,11,District of Columbia,0,56,7226,7209,6832
2406,40,3,5,11,District of Columbia,0,57,7254,7217,6933
2407,40,3,5,11,District of Columbia,0,58,7105,7115,6880
2408,40,3,5,11,District of Columbia,0,59,7101,7068,6860
2409,40,3,5,11,District of Columbia,0,60,6875,6892,6654
2410,40,3,5,11,District of Columbia,0,61,6606,6612,6656
2411,40,3,5,11,District of Columbia,0,62,6537,6462,6339
2412,40,3,5,11,District of Columbia,0,63,6314,6359,6230
2413,40,3,5,11,District of Columbia,0,64,6182,6142,6031
2414,40,3,5,11,District of Columbia,0,65,6012,6020,5918
2415,40,3,5,11,District of Columbia,0,66,5887,5884,5818
2416,40,3,5,11,District of Columbia,0,67,5520,5550,5660
2417,40,3,5,11,District of Columbia,0,68,5288,5280,5354
2418,40,3,5,11,District of Columbia,0,69,5068,5112,5123
2419,40,3,5,11,District of Columbia,0,70,4909,4904,4890
2420,40,3,5,11,District of Columbia,0,71,4714,4707,4762
2421,40,3,5,11,District of Columbia,0,72,4545,4512,4525
2422,40,3,5,11,District of Columbia,0,73,4347,4528,4335
2423,40,3,5,11,District of Columbia,0,74,3284,3338,4332
2424,40,3,5,11,District of Columbia,0,75,3270,3252,3212
2425,40,3,5,11,District of Columbia,0,76,3143,3125,3105
2426,40,3,5,11,District of Columbia,0,77,3011,3051,2987
2427,40,3,5,11,District of Columbia,0,78,2704,2706,2899
2428,40,3,5,11,District of Columbia,0,79,2357,2413,2580
2429,40,3,5,11,District of Columbia,0,80,2246,2244,2281
2430,40,3,5,11,District of Columbia,0,81,2048,2045,2093
2431,40,3,5,11,District of Columbia,0,82,1916,1927,1940
2432,40,3,5,11,District of Columbia,0,83,1721,1747,1803
2433,40,3,5,11,District of Columbia,0,84,1549,1561,1618
2434,40,3,5,11,District of Columbia,0,85,10739,10718,10603
2435,40,3,5,11,District of Columbia,0,999,686374,686886,666817
2610,40,3,5,12,Florida,0,0,216820,213862,209420
2611,40,3,5,12,Florida,0,1,219879,219375,216034
2612,40,3,5,12,Florida,0,2,224949,224216,221646
2613,40,3,5,12,Florida,0,3,229162,227783,226533
2614,40,3,5,12,Florida,0,4,234195,233732,230161
2615,40,3,5,12,Florida,0,5,233966,234648,236039
2616,40,3,5,12,Florida,0,6,233369,234201,237152
2617,40,3,5,12,Florida,0,7,232150,232643,236707
2618,40,3,5,12,Florida,0,8,234793,233835,234962
2619,40,3,5,12,Florida,0,9,236192,236078,236409
2620,40,3,5,12,Florida,0,10,240682,239878,238392
2621,40,3,5,12,Florida,0,11,247672,245357,242401
2622,40,3,5,12,Florida,0,12,257039,256366,247902
2623,40,3,5,12,Florida,0,13,256840,257022,258686
2624,40,3,5,12,Florida,0,14,251515,252959,259341
2625,40,3,5,12,Florida,0,15,247694,249145,255563
2626,40,3,5,12,Florida,0,16,247229,247959,251387
2627,40,3,5,12,Florida,0,17,242441,243927,250537
2628,40,3,5,12,Florida,0,18,242141,240188,238842
2629,40,3,5,12,Florida,0,19,238395,237428,233134
2630,40,3,5,12,Florida,0,20,241473,243124,243134
2631,40,3,5,12,Florida,0,21,242981,242547,247539
2632,40,3,5,12,Florida,0,22,244081,244561,246516
2633,40,3,5,12,Florida,0,23,247484,247540,249475
2634,40,3,5,12,Florida,0,24,250634,249390,251019
2635,40,3,5,12,Florida,0,25,254836,254254,252263
2636,40,3,5,12,Florida,0,26,261617,260721,256968
2637,40,3,5,12,Florida,0,27,267653,265922,263203
2638,40,3,5,12,Florida,0,28,276614,275113,268611
2639,40,3,5,12,Florida,0,29,286615,284223,277650
2640,40,3,5,12,Florida,0,30,288362,289693,286771
2641,40,3,5,12,Florida,0,31,281563,282359,291894
2642,40,3,5,12,Florida,0,32,276210,277427,285665
2643,40,3,5,12,Florida,0,33,272488,273428,280406
2644,40,3,5,12,Florida,0,34,273176,273387,276161
2645,40,3,5,12,Florida,0,35,271186,273439,276493
2646,40,3,5,12,Florida,0,36,269140,268524,276643
2647,40,3,5,12,Florida,0,37,272952,272752,271484
2648,40,3,5,12,Florida,0,38,270169,272549,275899
2649,40,3,5,12,Florida,0,39,269702,269174,275649
2650,40,3,5,12,Florida,0,40,265887,269273,272187
2651,40,3,5,12,Florida,0,41,258243,259830,272132
2652,40,3,5,12,Florida,0,42,258977,258121,262586
2653,40,3,5,12,Florida,0,43,255141,257865,260532
2654,40,3,5,12,Florida,0,44,251981,251483,260651
2655,40,3,5,12,Florida,0,45,253767,254774,254219
2656,40,3,5,12,Florida,0,46,252859,252698,256659
2657,40,3,5,12,Florida,0,47,262112,259878,254821
2658,40,3,5,12,Florida,0,48,276229,273479,261987
2659,40,3,5,12,Florida,0,49,289902,288187,275719
2660,40,3,5,12,Florida,0,50,279373,282573,290706
2661,40,3,5,12,Florida,0,51,270490,271954,284786
2662,40,3,5,12,Florida,0,52,268768,269571,274080
2663,40,3,5,12,Florida,0,53,275746,274043,271473
2664,40,3,5,12,Florida,0,54,282879,281191,275782
2665,40,3,5,12,Florida,0,55,297765,294984,283523
2666,40,3,5,12,Florida,0,56,303213,303335,297346
2667,40,3,5,12,Florida,0,57,302244,302996,305809
2668,40,3,5,12,Florida,0,58,303780,304008,305539
2669,40,3,5,12,Florida,0,59,300717,302408,306243
2670,40,3,5,12,Florida,0,60,294221,296568,304889
2671,40,3,5,12,Florida,0,61,290211,291370,299144
2672,40,3,5,12,Florida,0,62,290225,289984,293955
2673,40,3,5,12,Florida,0,63,283580,287909,292661
2674,40,3,5,12,Florida,0,64,278050,278514,290287
2675,40,3,5,12,Florida,0,65,274173,275829,280948
2676,40,3,5,12,Florida,0,66,268534,270858,277561
